Date,ACWI,BTC-USD,GLD,HYG,IWM,KRE,LQD,QQQ,RSP,SMH,SOXX,SPY,UUP,XLP,XLU,XLY,^VIX
2024-12-03,119.2083969116211,,243.92999267578125,73.33385467529297,236.23779296875,63.989871978759766,103.1536636352539,512.7872924804688,181.7262725830078,246.55662536621094,217.7922821044922,593.2780151367188,27.775136947631836,79.43807983398438,38.517269134521484,110.64163970947266,13.300000190734863
2024-12-04,119.84222412109375,,244.6699981689453,73.50877380371094,237.08421325683594,64.19194030761719,103.65089416503906,519.126953125,181.73605346679688,250.7350616455078,220.67555236816406,596.9619140625,27.76588249206543,79.21712493896484,38.512481689453125,111.668701171875,13.449999809265137
2024-12-05,119.91048431396484,,242.86000061035156,73.4443359375,234.3186492919922,63.86478805541992,103.62276458740234,517.6882934570312,180.82894897460938,246.43753051757812,216.50418090820312,595.9796142578125,27.617849349975586,79.53414154052734,38.63217544555664,112.58219909667969,13.539999961853027
2024-12-06,120.05675506591797,,242.9499969482422,73.56401824951172,235.1551971435547,64.04759216308594,103.8572998046875,522.3214721679688,180.6241455078125,246.7451934814453,217.8120880126953,597.1093139648438,27.69186782836914,79.1402587890625,38.153404235839844,114.95235443115234,12.770000457763672
2024-12-09,119.77396392822266,,245.36000061035156,73.4719467163086,233.97415161132812,63.00837326049805,103.59464263916016,518.2538452148438,179.88287353515625,244.22425842285156,216.76182556152344,594.0344848632812,27.738126754760742,79.01537322998047,37.67463684082031,114.58695220947266,14.1899995803833
2024-12-10,119.06212615966797,,248.58999633789062,73.50877380371094,232.9604034423828,62.998748779296875,103.43513488769531,516.4879150390625,178.78074645996094,238.0806884765625,211.6095428466797,592.1875610351562,27.802892684936523,79.3900375366211,37.401737213134766,114.77458190917969,14.180000305175781
2024-12-11,119.91048431396484,,250.9600067138672,73.52718353271484,234.01353454589844,63.32591247558594,103.1536636352539,525.7341918945312,178.94654846191406,243.90664672851562,216.9302520751953,596.7655029296875,27.895414352416992,78.7848129272461,37.16712951660156,116.78921508789062,13.579999923706055
2024-12-12,119.15963745117188,,247.27999877929688,73.32463836669922,230.97232055664062,62.556114196777344,102.5719985961914,522.34130859375,178.29306030273438,241.54449462890625,215.24588012695312,593.690673828125,27.98793601989746,79.01537322998047,37.14797592163086,115.82140350341797,13.920000076293945
2024-12-13,119.02311706542969,,244.2899932861328,73.11286926269531,229.3877716064453,62.325164794921875,101.99972534179688,526.3394775390625,177.66885375976562,247.6186065673828,221.25022888183594,593.5726928710938,27.997190475463867,78.81363677978516,37.17192077636719,116.2806167602539,13.8100004196167
2024-12-16,119.26689910888672,,244.8800048828125,73.25096893310547,230.73614501953125,62.633087158203125,102.13105010986328,533.9191284179688,177.08363342285156,251.3503875732422,225.35223388671875,596.1072998046875,27.950927734375,78.40054321289062,36.87508010864258,117.85577392578125,14.6899995803833
